"COMPANYCODE","DEVELOPMENTCODE","LOTNUMBER","TAXBLOCK","TAXLOT","ADDRESS1","ADDRESS2","ADDRESS3","LOTCONTRACTDATE","LOTCONVERDATE","RELEASESALESDATE","LOTCOMMENTS","SELLERNAME","SELLERADDRESS1","SELLERADDRESS2","SELLERCITY","SELLERSTATE","SELLERZIP","SELLERCOUNTRY","SELLERPHONE","SELLEREMAIL","OPTIONEXPDATE","ORIENTATION","LOTPREMIUM","MISC1_FIELD","MISC2_FIELD"
"001","SU","00000016","","16","179 Bradman Dr NE","Rockford, MI 49341","",,1/19/2026 0:00:00,6/27/2025 0:00:00,"","","","","","","","US","","",," ","12000","",""
"001","SU","00000017","","17","171 Bradman Dr NE","Rockford, MI 49341","",,11/7/2025 0:00:00,6/27/2025 0:00:00,"","","","","","","","US","","",," ","9000","",""
"001","SU","00000018","","18","168 Bradman Dr NE","Rockford, MI 49341","",,11/10/2025 0:00:00,6/27/2025 0:00:00,"","","","","","","","US","","",," ","9000","",""
"001","SU","00000019","","19","180 Summit Pointe Dr","Rockford, MI 49341","",,,6/27/2025 0:00:00,"AKA - 176 Bradman Dr NE","","","","","","","US","","",," ","1000","",""
"001","SU","00000020","","20","172 Summit Pointe Dr","Rockford, MI 49341","",,,6/27/2025 0:00:00,"","","","","","","","US","","",," ","2000","",""
"001","SU","00000021","","21","164 Summit Pointe Dr","Rockford, MI 49341","",,,6/27/2025 0:00:00,"","","","","","","","US","","",," ","7000","",""
"001","SU","00000022","","22","156 Summit Pointe Dr","Rockford, MI 49341","",,,6/27/2025 0:00:00,"","","","","","","","US","","",," ","7000","",""
"001","SU","00000023","","23","148 Summit Pointe Dr","Rockford, MI 49341","",,,6/27/2025 0:00:00,"","","","","","","","US","","",," ","7000","",""
"001","SU","00000024","","24","140 Summit Pointe Dr","Rockford, MI 49341","",,,6/27/2025 0:00:00,"","","","","","","","US","","",," ","8000","",""
"001","SU","00000025","","25","132 Summit Pointe Dr","Rockford, MI 49341","",,,6/27/2025 0:00:00,"","","","","","","","US","","",," ","9000","",""
"001","SU","00000026","","26","124 Summit Pointe Dr","Rockford, MI 49341","",,,6/27/2025 0:00:00,"","","","","","","","US","","",," ","11000","",""
"001","SU","00000027","","27","116 Summit Pointe Dr","Rockford, MI 49341","",,,6/27/2025 0:00:00,"","","","","","","","US","","",," ","4000","",""
"001","SV","00000001","","1","3222 Rocaway Dr","Hudsonville, Mi","49426",,8/2/2021 0:00:00,6/15/2021 0:00:00,"","","","","","","","US","","",,"","5500","",""
"001","SV","00000010","","10","3382 Rocaway DR","Hudsonville, Mi","49426",,10/27/2021 0:00:00,3/4/2021 0:00:00,"","","","","","","","US","","",,"","30500","",""
"001","SV","00000011","","11","3394 Rocaway Dr","Hudsonville, Mi","49426",,4/5/2021 0:00:00,3/4/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","SV","00000012","","12","3406 Rocaway Dr","Hudsonville, Mi","49426",,2/4/2021 0:00:00,1/7/2021 0:00:00,"70-18-10-419-016","","","","","","","US","","",," ","0","",""
"001","SV","00000014","","14","3430 Rocaway Dr","Hudsonville, MI","49426",,2/15/2023 0:00:00,3/4/2021 0:00:00,"","","","","","","","US","","",,"","30500","",""
"001","SV","00000016","","16","3454 Rocaway Dr","Hudsonville, Mi","49426",,3/17/2021 0:00:00,12/29/2020 0:00:00,"70-18-10-419-012","","","","","","","US","","",," ","0","",""
"001","SV","00000025","","25","1907 Red Barn Dr","Hudsonville, MI","49426",,12/13/2021 0:00:00,6/15/2021 0:00:00,"","","","","","","","US","","",,"","15500","",""
"001","SV","00000034","","34","1920 Red Barn","Hudsonville, Mi","49426",,6/22/2021 0:00:00,6/15/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","SV","00000036","","36","1866 Round Barn Dr","Hudsonville, Mi","49426",,1/27/2022 0:00:00,6/15/2021 0:00:00,"","","","","","","","US","","",,"","10500","",""
"001","SV","00000037","","37","1865 Round Barn Dr","Hudsonville, MI","49426",,,9/27/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","SV","00000039","","39","3401 Rocaway Dr","Hudsonville, Mi","49426",,10/27/2021 0:00:00,6/15/2021 0:00:00,"","","","","","","","US","","",,"","15500","",""
"001","SV","00000041","","41","3375 Rocaway DR","Hudsonville, Mi","49426",,4/14/2022 0:00:00,2/23/2021 0:00:00,"","","","","","","","US","","",,"","15500","",""
"001","SV","00000043","","43","3349 Rocaway Dr","","",,1/11/2021 0:00:00,11/9/2020 0:00:00,"70-18-10-420-007","","","","","","","US","","",," ","0","",""
"001","SV","00000044","","44","3335 Rocaway Dr","Hudsonville, MI","49426",,3/10/2022 0:00:00,6/15/2021 0:00:00,"","","","","","","","US","","",,"","15500","",""
"001","SV","00000046","","46","3279 Rocaway Dr","Hudsonville, Mi","49426",,12/17/2021 0:00:00,6/15/2021 0:00:00,"","","","","","","","US","","",,"","12500","",""
"001","SV","00000050","","50","3221 Rocaway Dr","","",,1/11/2021 0:00:00,11/9/2020 0:00:00,"70-18-10-488-005","","","","","","","US","","",," ","0","",""
"001","SV","00000052","","52","1784 Round Barn","Hudsonville, MI","49426",,11/1/2023 0:00:00,8/24/2023 0:00:00,"","","","","","","","US","","",," ","40500","",""
"001","SV","00000053","","53","1790 Round Barn","Hudsonville, MI","49426",,2/13/2025 0:00:00,8/24/2023 0:00:00,"","","","","","","","US","","",," ","40500","",""
"001","SV","00000054","","54","1798 Round Barn","Hudsonville, MI","49426",,8/26/2024 0:00:00,8/24/2023 0:00:00,"","","","","","","","US","","",," ","40500","",""
"001","SV","00000058","","58","1826 Round Barn","Hudsonville, MI","49426",,12/6/2023 0:00:00,8/24/2023 0:00:00,"","","","","","","","US","","",," ","50500","",""
"001","SV","00000059","","59","1832 Round Barn","Hudsonville, MI","49426",,6/12/2024 0:00:00,8/24/2023 0:00:00,"","","","","","","","US","","",," ","50500","",""
"001","SV","00000063","","63","1858 Round Barn","Hudsonville, MI","49426",,3/27/2024 0:00:00,8/24/2023 0:00:00,"","","","","","","","US","","",," ","45500","",""
"001","SV","00000072","","72","1709 Round Barn","Hudsonville, MI","49426",,4/9/2024 0:00:00,8/24/2023 0:00:00,"","","","","","","","US","","",," ","37500","",""
"001","SV","00000073","","73","1693 Round Barn","Hudsonville MI","49426",,1/8/2024 0:00:00,8/24/2023 0:00:00,"","","","","","","","US","","",," ","37500","",""
"001","SV","00000074","","74","","","",,10/6/2023 0:00:00,8/24/2023 0:00:00,"","","","","","","","US","","",," ","40500","",""
"001","SV","00000077","","77","1633 Round Barn","Hudsonville MI","49426",,2/4/2025 0:00:00,8/24/2023 0:00:00,"","","","","","","","US","","",," ","37500","",""
"001","SV","00000078","","78","1615 Round Barn","Hudsonville MI","49426",,3/14/2025 0:00:00,8/24/2023 0:00:00,"","","","","","","","US","","",," ","33500","",""
"001","SV","00000079","","79","","","",,8/30/2023 0:00:00,,"","","","","","","","US","","",," ","33500","",""
"001","TD","00000033","","33","6134 Charleston Ln","Allendale","Ottawa",,6/6/2017 0:00:00,3/24/2017 0:00:00,"Phase II","","","","","","","US","","",," ","7000","",""
"001","TD","00000034","","34","6136 Charleston Ln","Allendale","Ottawa",,6/6/2017 0:00:00,3/24/2017 0:00:00,"Phase II","","","","","","","US","","",," ","7000","",""
"001","TD","00000041","","41","11550 Bridgeton Ct","Allendale","Ottawa",,6/7/2017 0:00:00,3/24/2017 0:00:00,"Phase II","","","","","","","US","","",," ","7000","",""
"001","TD","00000042","","42","6154 Charleston Ln","Allendale","Ottawa",,2/28/2018 0:00:00,3/24/2017 0:00:00,"Phase II","","","","","","","US","","",," ","7000","",""
"001","TL","00000042","","","15081 Silver Fir Dr.","Holland","Ottawa",,3/2/2017 0:00:00,3/21/2017 0:00:00,"70-15-13-114-004","","","","","","","US","","",,"R","0","",""
"001","TL","00000098","","98","14822 Sagebrush Dr","Holland, Mi","49424",,4/10/2019 0:00:00,4/8/2019 0:00:00,"70-15-13-189-012","","","","","","","US","","",," ","0","",""
"001","TL","00000102","","102","14878 Sagebrush Dr.","Holland","Ottawa",,5/14/2018 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","TL","00000104","","104","14896 Sagebrush Dr.","Holland","Ottawa",,7/11/2018 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","TL","00000105","","105","14902 Sagebrush Dr.","Holland","Ottawa",,8/7/2018 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","TL","00000106","","106","14908 Sagebrush Dr.","Holland","Ottawa",,8/15/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","TL","00000107","","107","14914 Sagebrush Dr.","Holland","Ottawa",,7/20/2018 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","TL","00000110","","110","14946 Sagebrush Dr","Holland, Mi","49424",,4/10/2019 0:00:00,4/10/2019 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TL","00000113","","113","14976 Sagebrush Dr.","Holland","Ottawa",,4/16/2018 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","TL","00000114","","114","14982 Sagebrush Dr.","Holland","Ottawa",,8/7/2018 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","TL","00000115","","115","14986 Sagebrush Dr.","Holland","Ottawa",,5/1/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","TL","00000116","","116","14996 Sagebrush Dr","Holland, Mi","49424",,1/30/2020 0:00:00,1/30/2020 0:00:00,"70-15-13-157-001","","","","","","","US","","",," ","0","",""
"001","TL","00000118","","18","14973 Sagebrush Dr","Holland, MI","49424",,6/19/2019 0:00:00,4/8/2019 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TL","00000121","","121","14943 Sagebrush Dr","Holland, MI","49424",,8/21/2019 0:00:00,4/8/2019 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TL","00000122","","122","14933 Sagebrush Dr","Holland, Mi","49424",,4/29/2019 0:00:00,4/25/2019 0:00:00,"70-15-13-188-006","","","","","","","US","","",," ","0","",""
"001","TL","00000124","","124","14913 Sagebrush Dr.","Holland","Ottawa",,7/17/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","TL","00000125","","125","14903 Sagebrush Dr.","Holland","Ottawa",,8/15/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","TL","00000126","","126","14891 Sagebrush Dr.","Holland","Ottawa",,11/2/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","TL","00000131","","131","14841 Sagebrush Dr.","Holland","Ottawa",,2/27/2018 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","TL","00000132","","","14831 Sagebrush Dr.","Holland","Ottawa",,3/14/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","TL","00000137","","137","14763 Sagebrush Dr.","Holland","Ottawa",,8/7/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","TL","00000162","","162","2879 Red Alder Dr","Holland, Mi","49428",,3/11/2020 0:00:00,3/11/2020 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TL","00000163","","163","2883 Red Alder Dr","Holland, MI","49424",,4/26/2021 0:00:00,4/8/2019 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TL","00000165","","165","2895 Red Alder dr","Holland, Mi","49424",,4/16/2021 0:00:00,3/9/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TL","00000185","","185","3032 Red Alder Dr","Holland, Mi","49424",,5/6/2019 0:00:00,5/6/2019 0:00:00,"70-15-13-152-002","","","","","","","US","","",," ","0","",""
"001","TL","00000186","","186","3022 Red Alder Dr","Holland, MI","49424",,3/10/2020 0:00:00,4/8/2019 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TL","00000187","","187","3012 Red Alder Dr","Holland, MI","49424",,11/22/2020 0:00:00,5/9/2019 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TL","00000188","","188","3000 Red Alder Dr","Holland, Mi","49424",,4/26/2021 0:00:00,4/8/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TL","00000192","","192","2952 Red Alder Dr","Holland, MI","49424",,6/22/2021 0:00:00,4/8/2021 0:00:00,"","","","","","","","US","","",,"","400","",""
"001","TL","00000701","","701","3188 Timberpine Ave","Holland MI 49424","",,,3/10/2022 0:00:00,"Cascade C Floor Plan-Interra Homes (our sister brand)","","","","","","","US","","",," ","1650","",""
"001","TL","00000703","","703","3158 Timberpine Ave","Holland MI 49424","",,,3/10/2022 0:00:00,"Carson B Floor Plan- Interra Homes (our sister company)","","","","","","","US","","",," ","9100","",""
"001","TL","00000705","","705","3132 Timberpine Ave","Holland MI 49424","",,,3/10/2022 0:00:00,"Remington A Floor Plan - Interra Homes (Our sister brand)","","","","","","","US","","",," ","12290","",""
"001","TL","00000706","","706","3122 Timberpine Ave","Holland MI 49424","",,,3/10/2022 0:00:00,"Enclave C Floor Plan - Our sister brand (Interra Homes)","","","","","","","US","","",," ","12290","",""
"001","TL","00000707","","707","3108 Timberpine Ave","Holland MI 49424","",,4/16/2024 0:00:00,3/10/2022 0:00:00,"","","","","","","","US","","",,"","12290","",""
"001","TL","00000708","","708","3094 Timberpine Ave","Holland MI 49424","",,3/23/2022 0:00:00,3/10/2022 0:00:00,"","","","","","","","US","","",,"","12290","",""
"001","TL","00000709","","709","3080 Timberpine Ave","Holland MI 49424","",,,3/10/2022 0:00:00,"Enclave A Floor Plan- Interra Homes (our sister brand)","","","","","","","US","","",," ","12290","",""
"001","TL","00000710","","710","3066 Timberpine Ave","Holland MI 49424","",,6/25/2024 0:00:00,3/10/2022 0:00:00,"","","","","","","","US","","",,"","12290","",""
"001","TL","00000713","","713","3024 Timberpine Ave","Holland MI 49424","",,5/22/2023 0:00:00,3/10/2022 0:00:00,"","","","","","","","US","","",,"","15480","",""
"001","TL","00000714","","714","14892 Timberoak St","Holland MI 49424","",,3/15/2024 0:00:00,3/10/2022 0:00:00,"","","","","","","","US","","",," ","17610","",""
"001","TL","00000716","","716","14934 Timberoak St","Holland Mi","49424",,2/28/2025 0:00:00,2/27/2025 0:00:00,"","","","","","","","US","","",," ","15480","",""
"001","TL","00000725","","725","3112 Thornbury Dr","Holland MI 49424","",,,3/10/2022 0:00:00,"Cascade D Floor Plan - Interra Homes (Our sister brand)","","","","","","","US","","",," ","9100","",""
"001","TL","00000727","","727","3090 Thornbury Dr","Holland MI 49424","",,6/12/2023 0:00:00,3/10/2022 0:00:00,"","","","","","","","US","","",,"","14420","",""
"001","TL","00000728","","728","3070 Thornbury Dr","Holland MI 49424","",,10/20/2023 0:00:00,3/10/2022 0:00:00,"","","","","","","","US","","",,"","13360","",""
"001","TL","00000730","","730","3013 Thornbury Dr","Holland MI 49424","",,3/9/2023 0:00:00,3/10/2022 0:00:00,"","","","","","","","US","","",,"","16550","",""
"001","TL","00000733","","733","3053 Thornbury Dr","Holland MI 49424","",,1/24/2023 0:00:00,3/10/2022 0:00:00,"","","","","","","","US","","",,"","16550","",""
"001","TL","00000734","","734","3067 Thornbury Dr","Holland MI 49424","",,5/1/2023 0:00:00,3/10/2022 0:00:00,"","","","","","","","US","","",,"","20800","",""
"001","TL","00000738","","738","3101 Thornbury Dr","Holland MI 49424","",,6/24/2024 0:00:00,3/10/2022 0:00:00,"","","","","","","","US","","",,"","13360","",""
"001","TL","00000739","","739","3109 Thornbury Dr","Holland, Michigan","49424",,2/14/2022 0:00:00,2/8/2022 0:00:00,"","","","","","","","US","","",,"","13360","",""
"001","TL","00000740","","740","3115 Thornbury Dr","Holland MI 49424","",,,3/10/2022 0:00:00,"Cascade B Floor Plan - Our sister brand (Interra Homes)","","","","","","","US","","",," ","9100","",""
"001","TL","00000741","","741","3131 Timberpine Ave","Holland MI 49424","",,,3/10/2022 0:00:00,"Carson D Floor Plan- Interra Homes (our sister brand)","","","","","","","US","","",," ","12290","",""
"001","TL","00000742","","742","3143 Timberpine Ave","Holland MI 49424","",,,3/10/2022 0:00:00,"","","","","","","","US","","",,"","8040","",""
"001","TL","00000743","","743","14924 Timberpine Ct","Holland MI 49424","",,9/19/2023 0:00:00,3/10/2022 0:00:00,"","","","","","","","US","","",,"","14420","",""
"001","TL","00000744","","744","14942 Timberpine Ct","Holland MI 49424","",,2/10/2025 0:00:00,3/10/2022 0:00:00,"","","","","","","","US","","",,"","21870","",""
"001","TL","00000745","","745","14966 Timberpine Ct","Holland MI 49424","",,12/16/2022 0:00:00,3/10/2022 0:00:00,"","","","","","","","US","","",,"","25060","",""
"001","TL","00000750","","750","3171 Timberpine Ave","Holland MI 49424","",,,3/10/2022 0:00:00,"Enclave B Floor Plan-Interra Homes (our sister brand)","","","","","","","US","","",," ","6970","",""
"001","TM","00000001","","1","5647 Thornapple MIlls Ct","Caledonia, MI","49316",,5/13/2021 0:00:00,4/14/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TM","00000002","","2","5685 Thornapple MIlls Ct","Caledonia, MI","49316",,5/13/2021 0:00:00,4/14/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TM","00000003","","3","5699 Thornapple MIlls Ct","Caledonia, mI","49316",,9/23/2021 0:00:00,5/12/2021 0:00:00,"","","","","","","","US","","",,"","17000","",""
"001","TM","00000004","","4","5731 Thornapple MIlls Ct","Caledonia, MI","49316",,8/31/2021 0:00:00,5/12/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TM","00000005","","5","5757 Thornapple Mills Ct","Caledonia, MI","49316",,12/13/2021 0:00:00,5/12/2021 0:00:00,"","","","","","","","US","","",,"","36000","",""
"001","TM","00000006","","6","5720 Thornapple MIlls Ct","Caledonia, MI","49316",,8/2/2021 0:00:00,5/12/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TM","00000007","","7","5688 Thornapple MIlls Ct","Caledonia, MI","49316",,8/2/2021 0:00:00,5/12/2021 0:00:00,"","","","","","","","US","","",,"","15000","",""
"001","TM","00000008","","8","5650 Thornapple MIlls Ct","Caledonia, MI","49316",,8/2/2021 0:00:00,5/12/2021 0:00:00,"","","","","","","","US","","",,"","0","",""
"001","TS","00000006","","6","7471 Macview Dr","Zeeland, Mi","49464",,9/4/2019 0:00:00,8/23/2019 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TS","00000009","","9","7437 Macview Dr","Zeeland, Mi","49464",,9/4/2019 0:00:00,9/4/2019 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TS","00000010","","10","7423 Macview Dr","Zeeland, Mi","49464",,10/22/2018 0:00:00,5/22/2018 0:00:00,"70-17-21-206-010","","","","","","","US","","",," ","0","",""
"001","TS","00000011","","11","7412 Ridgeline Dr","Zeeland, Mi","49464",,3/13/2018 0:00:00,3/2/2018 0:00:00,"Daylight; Garage Left or Right","","","","","","","US","","",," ","0","",""
"001","TS","00000012","","12","7418 Ridgeline Dr","Zeeland, Mi","49464",,11/26/2018 0:00:00,5/22/2018 0:00:00,"70-17-21-206-012","","","","","","","US","","",," ","0","",""
"001","TS","00000014","","14","7454 Macview Dr","Zeeland, MIq","49464",,11/30/2017 0:00:00,11/30/2017 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TS","00000015","","15","7466 Macview Dr","Zeeland, Mi","49464",,11/30/2017 0:00:00,11/30/2017 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TS","00000016","","16","7476 Macview Dr","Zeeland, Mi","49464",,2/8/2018 0:00:00,2/7/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TS","00000017","","17","7486 Macview Dr","Zeeland, Mi","49464",,9/5/2018 0:00:00,9/5/2018 0:00:00,"70-17-21-201-013","","","","","","","US","","",," ","0","",""
"001","TS","00000021","","21","2324 Trailside Dr","Zeeland, Mi","49464",,8/7/2018 0:00:00,5/22/2018 0:00:00,"70-17-21-201-009","","","","","","","US","","",," ","2000","",""
"001","TS","00000022","","22","2320 Trailside Dr","Zeeland, Mi","49464",,8/21/2018 0:00:00,5/22/2018 0:00:00,"70-17-21-201-008","","","","","","","US","","",," ","0","",""
"001","TS","00000023","","23","2327 Trailside Dr","Zeeland, MI","49464",,6/8/2018 0:00:00,5/22/2018 0:00:00,"70-17-21-201-007","","","","","","","US","","",," ","0","",""
"001","TS","00000024","","24","2337 Trailside Dr","Zeeland Mi","49464",,5/14/2018 0:00:00,5/14/2018 0:00:00,"70-17-21-201-006","","","","","","","US","","",," ","0","",""
"001","TS","00000035","","35","","","",,,9/10/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TS","00000036","","36","","","",,,10/19/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TS","00000037","","37","7513 Rivertrail Ct","Zeeland, Mi","49464",,3/4/2021 0:00:00,2/12/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TS","00000038","","38","","","",,,10/19/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TS","00000039","","39","","","",,,9/10/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TS","00000041","","41","","","",,,10/19/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TS","00000042","","42","","","",,,10/19/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TS","00000048","","48","","","",,,9/10/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TS","00000051","","51","","","",,,10/19/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TS","00000052","","52","","","",,,10/19/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TS","00000053","","53","7451 Ridgeline Dr","Zeeland, Mi","49464",,8/13/2020 0:00:00,7/30/2020 0:00:00,"70-17-21-212-025","","","","","","","US","","",," ","0","",""
"001","TS","00000054","","54","","","",,,10/19/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TS","00000055","","55","7428 Ridgeline DR","Zeeland, Mi","49464",,5/8/2020 0:00:00,4/23/2020 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TS","00000056","","56","7436 Ridgeline Ct","Zeeland, MI","49464",,6/22/2020 0:00:00,9/26/2019 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TS","00000058","","58","2244 Ridgline Ct","Zeeland, MI","49464",,10/16/2019 0:00:00,9/26/2019 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TS","00000059","","59","2238 Ridgeline Ct","Zeeland, MI","49464",,1/30/2020 0:00:00,9/26/2019 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TS","00000060","","60","2220 Ridgeline Ct","Zeeland, MI","49464",,10/16/2019 0:00:00,9/26/2019 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TS","00000062","","62","","","",,,9/10/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TS","00000063","","63","7464 Ridgeline Dr","Zeeland, MI","49464",,11/22/2020 0:00:00,10/28/2020 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","TS","00000073","","73","","","",,,10/19/2021 0:00:00,"Biltmore A Floor Plan- Interra Homes (our sister brand)","","","","","","","US","","",," ","0","",""
"001","UT","00000046","","46","4309 Unity Dr.","Hudsonville","Ottawa",,5/1/2017 0:00:00,3/21/2017 0:00:00,"70-14-13-402-005","","","","","","","US","","",,"R","0","",""
"001","VH","00000059","","59","7474 Watermark Dr","Allendale","Ottawa",,4/6/2017 0:00:00,3/30/2017 0:00:00,"","","","","","","","US","","",," ","1500","",""
"001","VH","00000060","","60","7472 Watermark Dr","Allendale","Ottawa",,4/6/2017 0:00:00,3/30/2017 0:00:00,"","","","","","","","US","","",," ","1500","",""
"001","VI","00000001","","1","3875 Windsor Ridge Dr","Rockford, Mi","49341",,11/9/2018 0:00:00,10/12/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","VI","00000002","","2","3873 Windsor Ridge Dr","Rockford, Mi","49341",,11/9/2018 0:00:00,10/12/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","VI","00000003","","3","3871 Windsor Ridge Dr","Rockford, Mi","49341",,11/9/2018 0:00:00,10/12/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","VI","00000004","","4","6720 Windsor Ridge Ct","Rockford, Mi","49341",,5/8/2019 0:00:00,10/12/2018 0:00:00,"","","","","","","","US","","",," ","5000","",""
"001","VI","00000005","","5","6722 Windsor Ridge Ct","Rockford, Mi","49341",,5/8/2019 0:00:00,10/12/2018 0:00:00,"5","","","","","","","US","","",," ","6000","",""
"001","VI","00000006","","6","6734 Windsor Ridge Ct","Rockford, MI","49341",,2/24/2021 0:00:00,10/12/2018 0:00:00,"","","","","","","","US","","",," ","8000","",""
"001","VI","00000007","","7","6736 Windsor Ridge Ct","Rockford, MI","49341",,2/24/2021 0:00:00,10/12/2018 0:00:00,"","","","","","","","US","","",," ","8000","",""
"001","VI","00000008","","8","6737 Windsor Ridge Ct","Rockford, MI","49341",,11/28/2018 0:00:00,10/12/2018 0:00:00,"","","","","","","","US","","",," ","10000","",""
"001","VI","00000009","","9","6735 Windsor Ridge Ct","Rockford, MI","49341",,11/28/2018 0:00:00,10/12/2018 0:00:00,"","","","","","","","US","","",," ","11000","",""
"001","VI","00000010","","10","6723 Windsor Ridge Ct","Rockford, MI","49341",,8/2/2019 0:00:00,10/12/2018 0:00:00,"","","","","","","","US","","",," ","11000","",""
"001","VI","00000011","","11","6721 Windsor Ridge Ct","Rockford, MI","49341",,8/2/2019 0:00:00,10/12/2018 0:00:00,"","","","","","","","US","","",," ","17000","",""
"001","VI","00000012","","12","3841 Windsor Ridge Dr","Rockford, MI","49341",,8/21/2019 0:00:00,10/12/2018 0:00:00,"","","","","","","","US","","",," ","25000","",""
"001","VI","00000013","","13","3839 Windsor Ridge Dr","Rockford, MI","49341",,8/21/2019 0:00:00,10/12/2018 0:00:00,"","","","","","","","US","","",," ","8000","",""
"001","VI","00000014","","14","3837 Windsor Ridge Dr","Rockford, MI","49341",,8/21/2019 0:00:00,10/12/2018 0:00:00,"","","","","","","","US","","",," ","13000","",""
"001","VI","00000015","","15","3825 Windsor Ridge Dr","Rockford, MI","49341",,5/23/2019 0:00:00,10/12/2018 0:00:00,"","","","","","","","US","","",," ","13000","",""
"001","VI","00000016","","16","3823 Windsor Ridge Dr","Rockford, MI","49341",,5/23/2019 0:00:00,10/12/2018 0:00:00,"","","","","","","","US","","",," ","8000","",""
"001","VI","00000017","","17","3821 Windsor Ridge Dr","Rockford, MI","49341",,5/23/2019 0:00:00,10/12/2018 0:00:00,"","","","","","","","US","","",," ","13000","",""
"001","VI","00000018","","18","3822 Windsor Ridge Dr","Rockford, MI","49341",,8/7/2023 0:00:00,10/12/2018 0:00:00,"","","","","","","","US","","",,"","7500","",""
"001","VI","00000019","","19","3824 Windsor Ridge Dr","Rockford, MI","49341",,8/7/2023 0:00:00,10/12/2018 0:00:00,"","","","","","","","US","","",,"","0","",""
"001","VI","00000020","","20","3826 Windsor Ridge Dr","Rockford, MI","49341",,8/7/2023 0:00:00,10/12/2018 0:00:00,"","","","","","","","US","","",,"","7500","",""
"001","VI","00000021","","21","3838 Windsor Ridge Dr","Rockford, MI","49341",,1/24/2023 0:00:00,10/12/2018 0:00:00,"","","","","","","","US","","",,"","7500","",""
"001","VI","00000022","","22","3840 Windsor Ridge Dr","Rockford, MI","49341",,1/24/2023 0:00:00,10/12/2018 0:00:00,"","","","","","","","US","","",,"","0","",""
